,Prioritise using SOC 2 as high or low,17-Jan,17-Feb,17-Mar,17-Apr,17-May,17-Jun,17-Jul,17-Aug,17-Sep,17-Oct,17-Nov,17-Dec,18-Jan,18-Feb,18-Mar,18-Apr,18-May,18-Jun,18-Jul,18-Aug,18-Sep,18-Oct,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct,20-Nov,20-Dec,21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun,21-Jul,21-Aug,21-Sep,21-Oct,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb,23-Mar,23-Apr,23-May,23-Jun,23-Jul,23-Aug,23-Sep,23-Oct,23-Nov,23-Dec,24-Jan,24-Feb,24-Mar,24-Apr,24-May,24-Jun,24-Jul,24-Aug
20-Jun,-0.06735743602346544,0.8983837337972096,0.9150668280092333,0.9114304304580715,0.9206457381040525,0.9294811055256305,0.9160430093891605,0.9182100471765134,0.9160763701594082,0.9188454266992138,0.9274247159485896,0.9336266626541999,0.9403496659968835,0.9316404134468158,0.9287983335070568,0.9298518156646731,0.9294082078162141,0.9217430986417326,0.9300278865732015,0.9239251373912916,0.9024647790676192,0.9213670760264532,0.9257054933420976,0.9362522463921985,0.9374743629528118,0.9286122822520426,0.9259543663934446,0.9326601993610195,0.9298156779639265,0.9389714756523156,0.931458651520589,0.9247534192847245,0.9237970526065037,0.9346757260862806,0.9409972243858936,0.9430518003910795,0.9471121375714073,0.9433039779742776,0.9385905676187464,0.9576839144893088,0.989711677501693,0.9895125890841239,1.0,0.991310204316655,0.9780373832851892,0.9779301379326895,0.9766511350890128,0.9802709796075711,0.9837710633161536,0.9765364865143535,0.9690307874455146,0.9516845929426153,0.951207773791939,0.9478874793284336,0.9451147324656222,0.9442264327360768,0.9202542687218218,0.910574828803479,0.9309986976304586,0.939885813493201,0.9453628628929622,0.9325858636339738,0.9389026025673516,0.9421097618118259,0.9406493833506286,0.9390589199732675,0.9424597763533242,0.9331606585130654,0.9278261973424283,0.934333672212791,0.9358198846496102,0.9561595556625244,0.9660435455845,0.9531903950123948,0.9531034735290522,0.949046174644612,0.9379815198968794,0.938483947218975,0.9388685849375394,0.937602634654291,0.9292930075750107,0.9382555216804732,0.9458083103435067,0.9527419761078587,0.9674570773286544,0.940008057257109,0.937988377085533,0.9329902112934126,0.9145264466944059,0.9026639016870378,0.9020808745413728,0.8940987219294683,0.8775618311609551
20-Jul,-0.06005996817219223,0.918718690341306,0.933647688766024,0.9335583710323607,0.9414058871091816,0.9487677682266904,0.9392800998485087,0.9432619228303706,0.9402711521874475,0.9421753078952322,0.9471618376622213,0.9515693276921501,0.9551919445242735,0.9480657639266683,0.9432607687674163,0.9446878900478107,0.9455639948580968,0.9403239597197007,0.9495380998893863,0.9445048112937697,0.9284607186968029,0.944774697612124,0.948965857663912,0.9543403647133178,0.9563803281768817,0.9482239004527891,0.9427205994385874,0.947535394805455,0.9477176494437897,0.9541603615777465,0.946404850379708,0.9448621331316729,0.9459500414397999,0.9531758559286,0.9614671801792257,0.9608797084139337,0.9652620123134602,0.9595680598171534,0.9571048186132765,0.9683166354732115,0.9825608455547898,0.9744918265647244,0.991310204316655,1.0,0.9912223202510975,0.9923758509486821,0.9908204192020917,0.9921268598580988,0.9924049083008487,0.9828979034074805,0.9793718687746464,0.9712247858037645,0.9695429223315479,0.9684087975042616,0.9677794994014404,0.9686178724837166,0.9501440821318969,0.9405585228512113,0.9575802866865473,0.9638531168986143,0.9675473494580532,0.9577903350930961,0.9595592660571365,0.9632012461979874,0.9628195983464053,0.9608911935138131,0.9652686937175766,0.9589838256727563,0.9561658021338365,0.9604939649521612,0.9607495941249419,0.9749936010574143,0.9818027025280658,0.973170386494752,0.9722635429728665,0.9701542315412222,0.9629257492844697,0.9619965249050505,0.9643042675840557,0.9642593883531257,0.9598726819776703,0.9621881304836152,0.9686906570995966,0.9713504654649057,0.9793630575545172,0.9605361062983557,0.9573797649616783,0.9515393037234647,0.9370458313572458,0.9266402235089765,0.925610522969563,0.922979841268457,0.9123280288430532
20-Aug,-0.05988132138844082,0.9013953547309826,0.9197677032900317,0.9226765781490213,0.932421486369668,0.9398218208333997,0.9300972259953479,0.9388687906506532,0.9362004443573798,0.9344127708212495,0.9394298146651804,0.941405521900187,0.943777538946208,0.9320209925329959,0.9279715654529406,0.9281930949685949,0.9310991981849893,0.9242339753164946,0.9355672377988073,0.9341634218443142,0.920807985811735,0.9344479670125135,0.9384167390524111,0.9394144377680627,0.9404205361982986,0.9327439288228463,0.9255656091795895,0.9276920728265188,0.9314719724318093,0.935484800820661,0.9279950294952974,0.9294685998348268,0.9343923785908431,0.9424243886286875,0.9522203761740896,0.9499058949400375,0.9543640074428997,0.9456730452972735,0.9441712261301286,0.9529458158286658,0.9632786596133903,0.9532941163119564,0.9780373832851892,0.9912223202510975,1.0,0.9948812643801355,0.9943262639121706,0.9882545712245021,0.9848768074808764,0.9748612654058229,0.9703876253791935,0.9679289145682286,0.9684338404925039,0.9645183292660462,0.9658341503243665,0.9674445462247886,0.952647638436364,0.9424589620917599,0.9587154084489365,0.963683586264904,0.9626432232178754,0.9521230793273976,0.9518069181843363,0.9563026559390917,0.9575739300126547,0.9535886945358224,0.958592041152947,0.954604410539763,0.9571819689765548,0.9595883747813095,0.9596258253141912,0.9696940415557921,0.9753313374406068,0.9658047091408318,0.9610869204087747,0.9590916740191167,0.9549876408629675,0.9552090568079289,0.9598834667113447,0.9584427956642572,0.9581119897465745,0.956901251425393,0.9606360949109543,0.9620266553868786,0.9646345355476792,0.9495567560589656,0.946293978806155,0.9413964598835763,0.9326816351304712,0.9232395126588281,0.9236517750687049,0.9278457348156327,0.9243220566245094
20-Sep,-0.05345404015926676,0.9114442107478368,0.9304190570429215,0.9331654189046035,0.9426090932313727,0.9489055267843107,0.9432572270872376,0.9484576358276423,0.9436881731019732,0.9449394527926305,0.9479129319971487,0.9503596362940915,0.9494429076619496,0.9415036723586527,0.9369306324883162,0.9383059067413342,0.9408721459313685,0.9351989119637928,0.946354672280248,0.943844906024792,0.9300397143630578,0.9473602080031868,0.9495584945611685,0.9496761650806806,0.9494820808938875,0.9405945238113398,0.9336612242504561,0.9363138791217275,0.9409419937795139,0.9461769206567566,0.9371438732599765,0.938592289003383,0.9431910511261291,0.9517345678421483,0.961673280903941,0.9586625137049825,0.9617557617237382,0.9536810030295305,0.9526753018340302,0.9599271238801816,0.9676934817949369,0.9562519516935343,0.9779301379326895,0.9923758509486821,0.9948812643801355,1.0,0.9944027595380565,0.9913120739287905,0.98410013876289,0.9723371718323186,0.969344586233114,0.9708466894968861,0.9720258942020291,0.9725790975598593,0.9751410914376426,0.9766203587333696,0.9626860610842053,0.9558407954701248,0.9695575622188247,0.9747488238464604,0.970901095143702,0.9634103790080843,0.9619486094893162,0.9678385999178875,0.9688929106412026,0.9641879608419182,0.9693935677464167,0.9649989331119647,0.9659735327787882,0.970523629160198,0.9706092153369107,0.9793242961082034,0.9823372187929216,0.9751644643081759,0.9705740600472139,0.9707794418324084,0.9673392388119382,0.967665123189531,0.9702092779390371,0.9657768751168355,0.9669486807491599,0.9675135215940239,0.9702012385064722,0.9704713370947585,0.9721085574634035,0.9607676887827269,0.9588468237132284,0.9555060282513612,0.9465830037263497,0.9388265551031088,0.938832424505921,0.9410577489164939,0.9372178588532171
20-Oct,-0.06878627266512687,0.9052476230557494,0.9223108869027538,0.9244195941027293,0.9318991687794566,0.9401585240243875,0.9327627584452325,0.9363674571141343,0.9331989645811903,0.93330451600165,0.937995169963102,0.9409565839271822,0.9431874042202174,0.9342317470248729,0.9278515231042646,0.9292900596000946,0.9327350934082741,0.9283325252077635,0.9383686777654588,0.9335797622506794,0.9178611967763143,0.934983936469163,0.9387202822465612,0.9396944375008985,0.9424987514422081,0.934132249060425,0.9258521043774236,0.9291425530022775,0.933540090153543,0.9413279995670262,0.9321909025013884,0.933405205507357,0.9340139359133331,0.9404794342267562,0.9533672688258443,0.9490065209900124,0.9550667169226122,0.9452105133114158,0.946534245519507,0.9550640096595446,0.9646380984231993,0.954064126375203,0.9766511350890128,0.9908204192020917,0.9943262639121706,0.9944027595380565,1.0,0.9917155515882323,0.987700600683898,0.9744571587630615,0.972225812139698,0.9706754515853091,0.9723534500354067,0.9698773247065179,0.9699662051713812,0.9701284515027134,0.9541142673539413,0.9456554620646163,0.9596044697265186,0.9651559780116359,0.9634421421371758,0.9544181967534257,0.9505225099665235,0.9561671921697447,0.9580376284024686,0.95414318489647,0.9595764634543401,0.9542304173645865,0.9552843585093446,0.9593830307954853,0.9592590052711277,0.9691771391590898,0.9745783659778698,0.9674914163480294,0.9610806563438886,0.961658853521336,0.9590528392715711,0.9589721642483586,0.962392677949354,0.9607018850721606,0.9602689396643235,0.9601114273543393,0.9644731025873914,0.9672194642341654,0.9676505627973186,0.9559144361713245,0.9523140976002551,0.9478767983275451,0.9388617155384243,0.9304514573440241,0.9306791769699256,0.93221519603809,0.9261532730777702
20-Nov,-0.05912644714584176,0.9346821694345586,0.9483948505808738,0.948773106900775,0.9540937564944253,0.9604048307188221,0.9520872396437219,0.9534434189295352,0.951932402408745,0.9532411908787874,0.9591559313079048,0.9626263611189207,0.9656050453581204,0.9591078797938046,0.9534130328076627,0.9549147648195522,0.9575639951901396,0.9543048812923237,0.9603450297081338,0.9558542932029749,0.9407575151065518,0.9540480158712626,0.9581010018037304,0.9610795531396052,0.9650981101280821,0.9588846958894587,0.9530169417354519,0.9557074828981321,0.9588693214649144,0.9661601143326208,0.9584959634176587,0.9600146206006064,0.9576889500369504,0.961879368803522,0.9719580431449454,0.9693852445982383,0.9737857235468066,0.9673185713224225,0.967982859768307,0.9746470537543807,0.9731140151733066,0.9566445821321583,0.9802709796075711,0.9921268598580988,0.9882545712245021,0.9913120739287905,0.9917155515882323,1.0,0.994992165631628,0.9880683872175229,0.9881581911005017,0.9859908151475397,0.984789042065346,0.9838522116699486,0.9812860543556756,0.980306707315985,0.9636771580923038,0.9547740831780922,0.9676276814636645,0.971490802668368,0.977027465940208,0.9683900704416213,0.9674077438855623,0.9708613229888031,0.9698208530429042,0.9694909455649167,0.973161260834152,0.9665651014641619,0.9658062132629539,0.967411555719776,0.9666035203915249,0.977402869713908,0.9837576731587636,0.9775525862808416,0.9754491302245248,0.9717679001848093,0.9660698564198935,0.9671975701606002,0.9686773816965497,0.9679727932529117,0.965655272328599,0.9651378606698121,0.9737439620167009,0.9749338322744948,0.9798583372610487,0.9662035732414416,0.9594073205172409,0.9520657772151606,0.9368874398181201,0.9252504380968614,0.9241072443623668,0.9238150980953377,0.91537206722989
20-Dec,-0.06667477147952833,0.9307932067099642,0.9419649445482644,0.9415561939186469,0.9457418471155846,0.9537787833977512,0.9395834189781602,0.9422899098775562,0.9435523845318424,0.9428903976135254,0.9505798614156612,0.9553611860598827,0.9627911017687893,0.9536515381135189,0.947216534815922,0.9479676825479119,0.9508496845075436,0.9470759552635292,0.9533901703841762,0.9474103334390935,0.930424486179568,0.943152437212666,0.9485233285027476,0.9546331704139374,0.9603621463187306,0.9547096437606867,0.9496610005874163,0.9525105984458238,0.9543728240689754,0.961437931861684,0.9545698461074775,0.9547525074215579,0.9503533924487678,0.9535675569878441,0.9633557347445133,0.9613558117656616,0.9682289149929315,0.9624843900871043,0.963239114089094,0.9706536165527654,0.9738958602741989,0.9616994915737472,0.9837710633161536,0.9924049083008487,0.9848768074808764,0.98410013876289,0.987700600683898,0.994992165631628,1.0,0.9915428091655187,0.990974801299939,0.9815170556271878,0.9795106151185877,0.9753787458845341,0.9705081661074707,0.9699758436426043,0.950584120527769,0.9388166944185602,0.9537287637989283,0.9588289937602792,0.9689201943928587,0.9578631660183909,0.9586261872772216,0.9608814623994573,0.9602407193349004,0.9603911633707665,0.963969139808076,0.9569479494430247,0.9556246099597051,0.956143750268958,0.9547146219304505,0.9687655038217344,0.9787556218528672,0.9709109063434631,0.9695753273543349,0.9645294365424155,0.9571944321165241,0.9570866783382934,0.9592907681279551,0.9638658641922755,0.9584175054144248,0.956926986855897,0.967712880548119,0.9709026392702925,0.9786311854530549,0.9600293558883546,0.9522338064304717,0.9428645200141121,0.92509587277247,0.9120445581627153,0.909954810816659,0.9079531467511907,0.896083735252325
21-Jan,-0.061378590899558515,0.9415193676921291,0.950066913312314,0.9474408132957216,0.952234720225972,0.957778729112111,0.9421090362750915,0.9484183903704941,0.9503657325668641,0.9478310189175984,0.9608430908790977,0.9635074907417102,0.9734394585610998,0.9628389788604973,0.9612604030225664,0.9592910231813738,0.9610522982087415,0.9565945575469927,0.9572187023794976,0.9567862362561653,0.9410152540477741,0.9459194692943687,0.9504951907358438,0.9598747052444293,0.9652473843181191,0.9632331719821442,0.962188143645788,0.9626829102894057,0.9625238100082969,0.965289442394967,0.9607444885645406,0.9631472788566195,0.9585116454935962,0.962106503924087,0.9645683842056832,0.9653057390904822,0.9684667325769692,0.9678284533515549,0.9656716566143393,0.9784438945943313,0.9694449740087254,0.9530864044861691,0.9765364865143535,0.9828979034074805,0.9748612654058229,0.9723371718323186,0.9744571587630615,0.9880683872175229,0.9915428091655187,1.0,0.9966007199584054,0.9852953774186268,0.9799236639336153,0.9728773859503824,0.9654726047464284,0.9661938155972736,0.9451541377733037,0.9268242016921674,0.9437797014425768,0.9462374875166775,0.9639913471449058,0.9525879789347378,0.96180942282329,0.9587973071145972,0.955215702409574,0.9595242196181841,0.9592616571243195,0.9514259816969107,0.949987861915267,0.9435518010243418,0.9411458496476225,0.9565587113492435,0.9702439832749024,0.9571112034875198,0.9632877134325895,0.9500015234139376,0.9378836797126672,0.9387760974936824,0.9408821765552886,0.9447874485702004,0.9444530658447812,0.9339002787518311,0.9504686957022469,0.9509370476780281,0.9651129456086195,0.9390348738441329,0.9270379162683273,0.9141512223205649,0.8901786908767395,0.8735705685049734,0.8715003396143264,0.8707390661439108,0.8607141712956756
21-Feb,-0.06280581439935318,0.954574685304254,0.9612734205079658,0.9592891796220108,0.9622831992281481,0.9675604621323756,0.9534514241591961,0.9568390292584966,0.9589767703447851,0.9571613556627725,0.9681259076596594,0.9706844279917166,0.979475300604273,0.9716193576751853,0.9682287954082331,0.9676302027700118,0.9694550070953196,0.9669667776592086,0.9672589283646794,0.9648074138649025,0.9502238968134142,0.9552658944706435,0.960065809733303,0.9677717996845041,0.9739132736171352,0.9725892367630049,0.9704439633876771,0.9710718451082083,0.9719797615283561,0.9750787125523174,0.970370223245517,0.9733848214888308,0.966934001347188,0.9679874536115561,0.972232069270874,0.9716566523458896,0.975623659084938,0.9751353739051937,0.9749490876466128,0.9826836527069684,0.9636025634957551,0.9424064616392004,0.9690307874455146,0.9793718687746464,0.9703876253791935,0.969344586233114,0.972225812139698,0.9881581911005017,0.990974801299939,0.9966007199584054,1.0,0.9919305060211131,0.9851210572142682,0.9807191326666267,0.9743927949143713,0.9738261076545447,0.9555201580223444,0.938329447488894,0.9524971613185275,0.9538768216911937,0.9716008963454275,0.9625085841984692,0.9683008930281573,0.9663837176756441,0.9632316273908593,0.9678649962399193,0.9677930178313362,0.9598909347959033,0.9579304063114016,0.9506805496679714,0.9480704887330466,0.9612002497017675,0.9737303395261429,0.9638654680463223,0.9696738696003979,0.956891466713234,0.9468563762444298,0.9485215978051004,0.9497908342177682,0.9542969412547325,0.9529857032365248,0.9411758277431406,0.9584720960475793,0.9576006579493259,0.9696574479410582,0.9479661979326287,0.9361593181736108,0.9224361563006934,0.8991053410529902,0.8830904016433487,0.8801009628459725,0.8793524820031764,0.8696035934061928
21-Mar,-0.0436076304178922,0.9631848187862962,0.9718947348103739,0.9726241960584647,0.9755472099809548,0.9792125649097729,0.9697558366104528,0.971541182852629,0.9724490093398735,0.9717744210925896,0.9794816826700058,0.9794271725356276,0.9838689494679932,0.9775085242112349,0.9738670473578104,0.9744403598939472,0.9771164253672091,0.9762475810741801,0.9767214127010024,0.9762472684858277,0.9637965713215981,0.9677097401892182,0.9716477534982567,0.9729418082788669,0.9792933944186674,0.977898840581288,0.9743266587447743,0.973395594920655,0.9781931583019812,0.9813455955226786,0.9763424543956097,0.9828879898756323,0.9768038368049915,0.9767958424390039,0.9833175070863647,0.9788779178788098,0.9815196327260438,0.9799815839624331,0.9828424622068471,0.9830982655843226,0.9469976554442529,0.9166562860786803,0.9516845929426153,0.9712247858037645,0.9679289145682286,0.9708466894968861,0.9706754515853091,0.9859908151475397,0.9815170556271878,0.9852953774186268,0.9919305060211131,1.0,0.994822628712502,0.9942678119704622,0.9903499970368164,0.9897643765556935,0.978567391327304,0.9647341559268068,0.9734404638279268,0.9721473418229764,0.9858130018350751,0.9810675824085551,0.9812665791656169,0.9812875822591334,0.9798271039924913,0.9832029061921163,0.9832172623968193,0.977351368460488,0.9776414785706434,0.9702501229714438,0.9677784908572181,0.97346184274008,0.981834277926246,0.9757544052315033,0.9792258953567787,0.9684729146864957,0.962008702869713,0.965666257304335,0.9665580717432146,0.9661222001788549,0.9687465363675746,0.9552669617507481,0.9695494359489375,0.9636201548828808,0.9699144627567233,0.9590881322245163,0.9475231510830843,0.9354844917361266,0.9160617687647705,0.9018605408557284,0.8980429721393121,0.901574393942954,0.8973594472969288
21-Apr,-0.04707928194533491,0.9462580513449415,0.9575604566118125,0.9596689855426187,0.9637228232626099,0.9699166494302274,0.9571465356128859,0.9578040553961723,0.9582736880177152,0.9586524674057463,0.9679148050030597,0.9685174933445779,0.9733829972483559,0.9641532371832481,0.9588115832362764,0.9604849483149631,0.9645057759231368,0.9641796546238961,0.9655527889046339,0.9635846130839623,0.9462582678555385,0.9539906511893316,0.9579680051364398,0.9572260478680368,0.9660471139346826,0.9617294028034447,0.957978901189858,0.9572868024960045,0.963864937556724,0.9725630111715783,0.9672321639424463,0.9725440249370314,0.9634796789508744,0.96442795464671,0.9730650648273957,0.9671795832820693,0.9707390590321467,0.9666128244146922,0.971180789599771,0.9727693416761057,0.9452874168569602,0.9169311773473432,0.951207773791939,0.9695429223315479,0.9684338404925039,0.9720258942020291,0.9723534500354067,0.984789042065346,0.9795106151185877,0.9799236639336153,0.9851210572142682,0.994822628712502,1.0,0.9960311531485921,0.9874888730242595,0.9851651955828845,0.9718587715068778,0.959875454297409,0.9673694903257918,0.9676668847819431,0.9791732809619867,0.9737193235117854,0.9707929742337148,0.9742349767977394,0.9748635124922643,0.9750575971425856,0.9768087251336868,0.9706550170241536,0.972946592335283,0.9693684208241249,0.9670860877707147,0.9704598017394169,0.9797584886426484,0.9730672658095809,0.9723816476209327,0.9655876178306596,0.9603016288676054,0.96286639375063,0.9645530594169635,0.9631674522060044,0.9646416762439404,0.9558690391129596,0.9658923009145118,0.9621888972002514,0.9666590324223607,0.9588507783994873,0.9477423277143057,0.9390098427524,0.9212346471150539,0.9095752220466244,0.905396209641173,0.90907469416352,0.9038019781573432
21-May,-0.036693233925572014,0.9573037129274754,0.9688173401367045,0.9710594711367629,0.974416955992439,0.9793733525881878,0.9720800371996786,0.969312286943617,0.9681027528815287,0.97106334551975,0.9757865269169762,0.9762044842659149,0.9770938933346136,0.9732232847768514,0.9674400546349772,0.9704293136510048,0.9732738125993566,0.973688183128376,0.9762985792706355,0.9730748131312021,0.9581090429870097,0.9670921575376684,0.970773830195488,0.9686543972665598,0.9748081385361254,0.970018441173426,0.9661292556270583,0.9664784439112947,0.9732928275184792,0.9812104467635868,0.9743989450733441,0.9789477001120651,0.9720236653692741,0.9728059321176891,0.9820544888749615,0.9762543895309379,0.9789002627237858,0.9756399016854657,0.9801143438685069,0.9781342519105016,0.9452531163992614,0.9146270994520793,0.9478874793284336,0.9684087975042616,0.9645183292660462,0.9725790975598593,0.9698773247065179,0.9838522116699486,0.9753787458845341,0.9728773859503824,0.9807191326666267,0.9942678119704622,0.9960311531485921,1.0,0.9953634352498227,0.9926733847502948,0.9832894103076529,0.9740392706698625,0.9796057143815895,0.9798318910552049,0.9876881781816473,0.9853672889493045,0.9814586427269633,0.9853425927134318,0.985396758124779,0.9859986302083731,0.9874779402916212,0.981563456087885,0.9813414023518167,0.9792227321573164,0.9774956595579274,0.9797433716322916,0.9851240573388601,0.981853072308593,0.9816777139400098,0.9766195456203814,0.9724963724218414,0.9756714370673129,0.975187826068666,0.9711372858352286,0.9725717247918166,0.9648768012250105,0.9748630634138287,0.969090867052765,0.9725659049954953,0.9674937110693133,0.9592523214402424,0.9514098776362769,0.9343880501234494,0.9251470620575623,0.9204503952348781,0.9219156796885181,0.9165551402903901
21-Jun,-0.03395976372505911,0.9582765597718907,0.97091533353872,0.973556066952412,0.9778346072429132,0.9809064096371753,0.9794349882250247,0.9773448652579751,0.9749941887741095,0.9776984930982172,0.979536943111994,0.978668810391938,0.9756604436263172,0.9746633893403513,0.9690577995189532,0.9722279531881863,0.9751125099477126,0.9747149725653281,0.979134053898824,0.9772181728030278,0.9642163731545192,0.9741991504235924,0.9768785613427591,0.9738007845801847,0.9760998684760895,0.9716381072004107,0.9664720828737904,0.9670897742121232,0.9740455655438258,0.9779821876920226,0.9687201546369207,0.9754108472147269,0.9742131254686967,0.9749856761119563,0.985148337612533,0.9787314049974624,0.979705054501536,0.9769019035225063,0.980676093597425,0.9767246420518116,0.940336168263021,0.9101842377617777,0.9451147324656222,0.9677794994014404,0.9658341503243665,0.9751410914376426,0.9699662051713812,0.9812860543556756,0.9705081661074707,0.9654726047464284,0.9743927949143713,0.9903499970368164,0.9874888730242595,0.9953634352498227,1.0,0.9978089131908354,0.9933580711123335,0.9862753902383476,0.9903547126958371,0.9903097965210691,0.9935745216003614,0.9930450522087898,0.988325944129103,0.9924291678115513,0.9934094878229396,0.992422819676431,0.9938499530383524,0.9897554817661947,0.988855334041526,0.9866053934539827,0.9850652356298092,0.9853584323505108,0.9872354784682902,0.9854681038518637,0.9844929256215725,0.9806044355537603,0.978552325795519,0.9826114213762858,0.9815370893874737,0.9754505270231041,0.9789151020035857,0.9702499784427718,0.9792941972560618,0.9708469008410207,0.9715847325411113,0.969064071047191,0.9631909250891129,0.9558430938692276,0.9425865464677454,0.9337873670046124,0.9293871655516175,0.9318468295574583,0.9299788928577826
21-Jul,-0.02761248837925064,0.9583312375605253,0.9707148224838544,0.9735822099638664,0.9784534916244984,0.9803625414176174,0.979572413069373,0.9803654711481051,0.9777699213915347,0.9796182219685561,0.9812788235648513,0.9799848633181315,0.9768032079337082,0.9749148307390498,0.9704887887040973,0.9725423474003659,0.975558933764295,0.9740938538507632,0.9793858973889007,0.9791619314295225,0.9686732235455262,0.9769661938829577,0.9788387184498356,0.9757747020083677,0.9776287678170615,0.9734251429146903,0.968188072603078,0.9680315532690177,0.9744848821164079,0.9760905325295609,0.9678020819004829,0.9758774378773432,0.9766112335614183,0.9783006088786859,0.9867267708722903,0.9803370807816245,0.9811693624170661,0.9782178923092057,0.9810192077793327,0.9769903636994594,0.9401267323012399,0.9088773694151573,0.9442264327360768,0.9686178724837166,0.9674445462247886,0.9766203587333696,0.9701284515027134,0.980306707315985,0.9699758436426043,0.9661938155972736,0.9738261076545447,0.9897643765556935,0.9851651955828845,0.9926733847502948,0.9978089131908354,1.0,0.9947011800426777,0.986807348769429,0.991691109845346,0.9909072956182405,0.9938790702894506,0.9930703207026067,0.990340463921662,0.992743322703583,0.9930300544675624,0.9922769261178694,0.9939226160838498,0.9907939959963974,0.9907007366609737,0.9870419340316433,0.9852555345872205,0.985576039162757,0.9875752816182912,0.9846171190555321,0.985083471321154,0.9795473166008255,0.9768033386127278,0.9800901330179498,0.980288805440449,0.9748965178273796,0.979368689531949,0.9686274426201527,0.977968935438311,0.96804240718349,0.9687637249091506,0.9650578232960817,0.9586975083290274,0.9501600218026219,0.9372360763684427,0.9270352551098596,0.923489313467155,0.9284128663505269,0.9286543167239849
21-Aug,-0.028649408564087653,0.9525457306407075,0.9644106726531431,0.9700257146931448,0.9749374721788063,0.9750077067777758,0.9775518508856196,0.9795492401461445,0.9773200798109208,0.9783052556662163,0.9769848524708906,0.973234291495513,0.9669927135987294,0.9661994394207851,0.9615715271080653,0.9643704420750997,0.9677081026478559,0.9664030328604551,0.9725739517059265,0.9742361256310507,0.9676183097147734,0.9740963000317797,0.9766088084670169,0.9697733861582675,0.9699020866035652,0.9661045070254083,0.9593126272236765,0.957802787097781,0.9665610747606413,0.964348302827165,0.9552013388230063,0.9665010428299594,0.9723746528171034,0.9721016133870086,0.9808788716246434,0.973572176153985,0.9727508163471748,0.9698410576209016,0.9738062343642503,0.9626794111866275,0.9128515328792252,0.8771392582786615,0.9202542687218218,0.9501440821318969,0.952647638436364,0.9626860610842053,0.9541142673539413,0.9636771580923038,0.950584120527769,0.9451541377733037,0.9555201580223444,0.978567391327304,0.9718587715068778,0.9832894103076529,0.9933580711123335,0.9947011800426777,1.0,0.9932726885356742,0.994041196918132,0.9916225240023927,0.9913563601889316,0.993646584389408,0.9878055953851036,0.9907547637964023,0.9929428955539336,0.9912836969910486,0.9923330577773751,0.9922559006202886,0.9931904611129656,0.9888364511087656,0.9874616436702295,0.9824951490014976,0.9802611788350294,0.9809785405474887,0.9792857399146823,0.9757056884246118,0.9763161401973626,0.9799319010039652,0.9798082192208124,0.9731740006809465,0.9785551378327674,0.9661866356644211,0.9740779419569535,0.960039807248808,0.9569741384906523,0.9592733888542937,0.9536226832167072,0.9449017105627305,0.9351055687411067,0.9256631089974741,0.9206111051578988,0.9287963044649857,0.9338877588151251
21-Sep,-0.024053467085961025,0.9397901610186494,0.953333771562163,0.9609502315868773,0.9648746801336633,0.9642846847738085,0.9700449325647837,0.9697751175105723,0.9671708106883282,0.9706046544861502,0.9657823395487098,0.9630676725828674,0.9519839163869536,0.9552050748549042,0.9486447019722947,0.9528279357318578,0.9570322265150539,0.956341404873439,0.9647136341382652,0.9648222336891995,0.9586597127612615,0.9704373455656166,0.9708906319018633,0.9614184425886978,0.9608720865236573,0.9550419397081804,0.9465109717780351,0.9458519116902118,0.9546451726851042,0.955302979586972,0.9465201529727504,0.9564309795999393,0.9635820834453339,0.9617068868530987,0.9739127656215815,0.9646383583348859,0.9643461716817118,0.9593095008979998,0.965023734287437,0.9485944855167207,0.9037655939917393,0.8683712035745503,0.910574828803479,0.9405585228512113,0.9424589620917599,0.9558407954701248,0.9456554620646163,0.9547740831780922,0.9388166944185602,0.9268242016921674,0.938329447488894,0.9647341559268068,0.959875454297409,0.9740392706698625,0.9862753902383476,0.986807348769429,0.9932726885356742,1.0,0.996063485463823,0.9943420620290899,0.9889963705197995,0.9925328627419429,0.9812541928703195,0.9870946392105306,0.9899889760306934,0.9856509452089491,0.9885960578133316,0.9904181183311227,0.9904890261865362,0.9915114968871017,0.9909060961581423,0.9832474317799893,0.9770571178163336,0.9808254373251302,0.9752548230198328,0.9762780998959354,0.9795030377509929,0.9823632177317362,0.981757768313784,0.9730325102433633,0.9762613066685103,0.971048283032623,0.9742008740597635,0.9593631141830529,0.9527822702959523,0.9620011118583779,0.9589712820443926,0.9533547845807527,0.9471670060513564,0.938177918760372,0.9346765126649775,0.9418236995231886,0.9460542977812613
